name,ip,port,proto,state,service,product,version,confidence,evidence,banner,http_status,http_server,http_title
www.games,75.2.38.108,7778,tcp,open,interwise,,,low,nmap-services,,,,
www.games,75.2.38.108,7911,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,7937,tcp,open,nsrexecd,,,low,nmap-services,,,,
www.games,75.2.38.108,7938,tcp,open,lgtomapper,,,low,nmap-services,,,,
www.games,75.2.38.108,8001,tcp,open,vcom-tunnel,,,low,nmap-services,,,,
www.games,75.2.38.108,8002,tcp,open,teradataordbms,,,low,nmap-services,,,,
www.games,75.2.38.108,8007,tcp,open,ajp12,,,low,nmap-services,,,,
www.games,75.2.38.108,8008,tcp,open,http,,,low,nmap-services,,,,
www.games,75.2.38.108,8009,tcp,open,ajp13,,,low,nmap-services,,,,
www.games,75.2.38.108,8021,tcp,open,ftp-proxy,,,low,nmap-services,,,,
www.games,75.2.38.108,8080,tcp,open,http-proxy,,,low,nmap-services,,,,
www.games,75.2.38.108,8082,tcp,open,blackice-alerts,,,low,nmap-services,,,,
www.games,75.2.38.108,8084,tcp,open,websnp,,,low,nmap-services,,,,
www.games,75.2.38.108,8085,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,8086,tcp,open,d-s-n,,,low,nmap-services,,,,
www.games,75.2.38.108,8087,tcp,open,simplifymedia,,,low,nmap-services,,,,
www.games,75.2.38.108,8192,tcp,open,sophos,,,low,nmap-services,,,,
www.games,75.2.38.108,8193,tcp,open,sophos,,,low,nmap-services,,,,
www.games,75.2.38.108,8194,tcp,open,sophos,,,low,nmap-services,,,,
www.games,75.2.38.108,8222,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,8333,tcp,open,bitcoin,,,low,nmap-services,,,,
www.games,75.2.38.108,8400,tcp,open,cvd,,,low,nmap-services,,,,
www.games,75.2.38.108,8402,tcp,open,abarsd,,,low,nmap-services,,,,
www.games,75.2.38.108,8443,tcp,open,https-alt,,,low,nmap-services,,,,
www.games,75.2.38.108,8600,tcp,open,asterix,,,low,nmap-services,,,,
www.games,75.2.38.108,8649,tcp,open,unknown,,,low,nmap-services,,,,
